session,quelle,thema,erstellt,teacher_name,teacher_model,overall_score,themenbezogenheit,logik-des-aufbaus,ausfuehrlichkeit-aussagekraft,sprachbeherrschung,komplexitaet,wortschatz-textverknuepfung,gebrauch-sprachlicher-strukturen,teacher_folder
f7533034066343dfa23785a6e1b4bb27,MiniMax-M2.7,museums and art galleries will disappear soon?,2026-04-27T02:17:11.785142+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.29,4.0,4.0,4.5,4.5,4.0,4.5,4.5,minimax-m2-7-evaluator
b0a4afd8eea84187882789788cd57e10,DeepSeek-V3.2,museums and art galleries will disappear soon?,2026-04-27T02:17:23.839568+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0,minimax-m2-7-evaluator
0908bfcd5f6d45f39cf04ec0d164009a,GPT-5.5,museums and art galleries will disappear soon?,2026-04-27T02:17:34.587754+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.64,5.0,4.5,5.0,4.5,4.5,4.5,4.5,minimax-m2-7-evaluator
17c464c892874534aba0ffd01b5aac5f,DeepSeek-V4Pro,museums and art galleries will disappear soon?,2026-04-27T02:17:42.985734+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.57,4.5,4.5,4.5,5.0,4.5,4.5,4.5,minimax-m2-7-evaluator
f7c3744f2e6849088584daf52a87f713,ClaudeOpus4.6,museums and art galleries will disappear soon?,2026-04-27T02:17:58.606850+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.86,5.0,5.0,5.0,5.0,4.5,5.0,4.5,minimax-m2-7-evaluator
f813f03920b14b31b524ce5175e288b5,ClaudeOpus4.7,museums and art galleries will disappear soon?,2026-04-27T02:18:09.922248+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.93,4.5,4.0,4.0,4.0,3.5,4.0,3.5,minimax-m2-7-evaluator
144c7dd43e394199bcaebed67d32e321,Gemini3.1Pro,museums and art galleries will disappear soon?,2026-04-27T02:18:21.595805+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,minimax-m2-7-evaluator
a97154677ab84cb7b35fc086e2ed5b76,Student,Artists' freedom to express ideas,2026-04-27T02:20:54.269970+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.86,4.5,4.0,4.0,3.5,3.5,3.5,4.0,minimax-m2-7-evaluator
424b060d40414bc19dae6c1317c34b38,ChatGPT-3,Artists' freedom to express ideas,2026-04-27T02:21:08.628184+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.57,3.5,3.5,4.0,4.0,3.0,3.5,3.5,minimax-m2-7-evaluator
5a40826763a649d78be721a94fa572f9,ChatGPT-4,Artists' freedom to express ideas,2026-04-27T02:21:21.411899+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.43,4.5,4.5,4.5,4.5,4.0,4.5,4.5,minimax-m2-7-evaluator
bc5a3e6c74984895b1ea1e38a23f1453,Qwen3.6Plus,Artists' freedom to express ideas,2026-04-27T02:21:35.746945+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.93,5.0,5.0,5.0,4.5,5.0,5.0,5.0,minimax-m2-7-evaluator
f96ea36dd91a40ed8def0e225da1c703,Kimi-K2.6,Artists' freedom to express ideas,2026-04-27T02:21:45.611175+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,5.0,4.5,4.5,4.5,4.0,4.5,4.5,minimax-m2-7-evaluator
97adab955bb843b79188657c97869016,MiniMax-M2.7,Artists' freedom to express ideas,2026-04-27T02:21:56.528261+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.0,5.0,5.5,5.0,5.0,5.0,4.5,5.0,minimax-m2-7-evaluator
2ebbac591c56426d98b82203a76b99b5,DeepSeek-V3.2,Artists' freedom to express ideas,2026-04-27T02:22:10.535158+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,4.5,4.5,5.0,4.5,4.0,4.5,4.5,minimax-m2-7-evaluator
09bce83e8b7e4ed7adac28cda5cd4073,GPT-5.5,Artists' freedom to express ideas,2026-04-27T02:22:22.740257+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,minimax-m2-7-evaluator
4d7595c732f646ebb50143007bad0ead,DeepSeek-V4Pro,Artists' freedom to express ideas,2026-04-27T02:22:41.069784+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.64,4.5,5.0,4.5,4.5,4.5,5.0,4.5,minimax-m2-7-evaluator
e931d80bf8c04083a7ea2e62db0e5103,ClaudeOpus4.6,Artists' freedom to express ideas,2026-04-27T02:22:51.924669+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,minimax-m2-7-evaluator
2ff218034c124522805e91475e3b9a85,ClaudeOpus4.7,Artists' freedom to express ideas,2026-04-27T02:23:02.835992+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0,minimax-m2-7-evaluator
3704bae0aa3a463c994f4be5fd5993b5,Gemini3.1Pro,Artists' freedom to express ideas,2026-04-27T02:23:10.213453+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,minimax-m2-7-evaluator
d2e3595334e74956b98c7187d55b0b0c,Student,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.36,4.0,4.0,3.5,3.0,3.0,3.0,3.0,minimax-m2-7-evaluator
ebeba2704c2d4b1ca34a3799a5fa03cf,ChatGPT-3,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.64,5.0,4.5,5.0,4.5,4.5,4.5,4.5,minimax-m2-7-evaluator
1e2c8d8eb3dc4ae9999f00ab7102fbf7,ChatGPT-4,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,minimax-m2-7-evaluator
f0acf44efea4449eb0e2a697e2b908e5,Qwen3.6Plus,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,minimax-m2-7-evaluator
7b2a6a4829314cb78b7361819779dab7,Kimi-K2.6,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0,minimax-m2-7-evaluator
c2f0c7fee9f746c484ce8878c8df5624,GLM-5.1,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5,minimax-m2-7-evaluator
63f1008fc5764bcba8f0b6838ca971dd,MiniMax-M2.7,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,minimax-m2-7-evaluator
2c4a4716e4b64cb8a46b9ba07814cec1,DeepSeek-V3.2,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,minimax-m2-7-evaluator
c5d4ac6276614608bc37a82ad2f33aaa,GPT-5.5,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.71,5.0,5.0,5.0,4.5,4.5,4.5,4.5,minimax-m2-7-evaluator
d4daab8a6a96432f8a2f4a5a22d31fbe,DeepSeek-V4Pro,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,minimax-m2-7-evaluator
3d114677d28f4397a0c823708828197f,ClaudeOpus4.6,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5,minimax-m2-7-evaluator
5efb272978b345e6bd70ab64aa4f737f,ClaudeOpus4.7,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,minimax-m2-7-evaluator
3a4bc783be0a4ee5819cc0be6cf00262,Gemini3.1Pro,Should governments be responsible to help the unemployed and homeless,2026-04-27T02:24:26.573061+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,minimax-m2-7-evaluator
9b14e0c8245448eba49e298f9a743929,Student,Knowledge from experience is more important than that from books,2026-04-27T02:26:57.275529+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.57,4.0,3.5,3.5,3.5,3.5,3.5,3.5,minimax-m2-7-evaluator
c1db883da2bf4b76bf7c69d8ea05ca11,ChatGPT-3,Knowledge from experience is more important than that from books,2026-04-27T02:27:09.051240+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.71,4.0,4.0,4.0,3.5,3.5,3.5,3.5,minimax-m2-7-evaluator
0b1b400ba77b4c21839ab5a60ea2726b,ChatGPT-4,Knowledge from experience is more important than that from books,2026-04-27T02:27:22.645462+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.36,4.5,4.5,4.5,4.5,4.0,4.0,4.5,minimax-m2-7-evaluator
acbfc86d8bc0458788398c3e5855fe0f,Qwen3.6Plus,Knowledge from experience is more important than that from books,2026-04-27T02:27:35.162250+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,minimax-m2-7-evaluator
bfd98012b43d4df4ad2f134da91c0724,Kimi-K2.6,Knowledge from experience is more important than that from books,2026-04-27T02:27:46.128405+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.86,5.0,5.0,5.0,4.5,4.5,5.0,5.0,minimax-m2-7-evaluator
fcd415fea57d48e49cab12443c852375,GLM-5.1,Knowledge from experience is more important than that from books,2026-04-27T02:33:09.062021+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.29,5.0,5.0,5.0,5.0,0.0,5.0,5.0,minimax-m2-7-evaluator
2227bda15fa84a34908e3ee3775a1a70,MiniMax-M2.7,Knowledge from experience is more important than that from books,2026-04-27T05:11:33.775291+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.93,4.5,4.0,4.0,4.0,4.0,3.5,3.5,minimax-m2-7-evaluator
2f80feef97a345b1a220d113293b3368,DeepSeek-V3.2,Knowledge from experience is more important than that from books,2026-04-27T05:11:43.153959+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,minimax-m2-7-evaluator
50c6e4a4022b4dc5b2203bea965017b6,GPT-5.5,Knowledge from experience is more important than that from books,2026-04-27T05:11:55.852524+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,minimax-m2-7-evaluator
28f7eb3c35634212bdb8dbdfc51356f0,DeepSeek-V4Pro,Knowledge from experience is more important than that from books,2026-04-27T05:12:09.993801+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.71,5.0,5.0,5.0,4.5,4.5,4.5,4.5,minimax-m2-7-evaluator
5fdb7546f02a4b259987d65a13ccd4e6,ClaudeOpus4.6,Knowledge from experience is more important than that from books,2026-04-27T05:12:20.308608+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.86,5.0,5.0,5.0,5.0,4.5,4.5,5.0,minimax-m2-7-evaluator
8da8a129d3ea4b5d9e69d9d979dc56a1,ClaudeOpus4.7,Knowledge from experience is more important than that from books,2026-04-27T05:12:31.341283+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.86,5.0,5.0,5.0,5.0,4.5,5.0,4.5,minimax-m2-7-evaluator
18fe361c68cb4b938e6c09968b859906,Gemini3.1Pro,Knowledge from experience is more important than that from books,2026-04-27T05:12:44.609666+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.71,5.0,5.0,5.0,4.5,4.5,4.5,4.5,minimax-m2-7-evaluator
0e5cf11bd9a34bd199fcde7b8e056f38,Student,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,3.07,3.5,3.0,3.0,3.0,3.0,3.0,3.0,minimax-m2-7-evaluator
28c8c935ea644abbb0670e4fb633ca04,ChatGPT-3,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,minimax-m2-7-evaluator
80c60d29888d4d6890b09ea3a57bff48,ChatGPT-4,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,minimax-m2-7-evaluator
dc3ffe5245064867b329980dc33d083a,Qwen3.6Plus,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.43,5.5,5.5,5.5,5.0,5.5,5.5,5.5,minimax-m2-7-evaluator
9fd72a9c4f1540ad94989ee80bbfa464,Kimi-K2.6,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.79,5.5,6.0,5.5,6.0,5.5,6.0,6.0,minimax-m2-7-evaluator
f76aab34d82f43609fb57a7904bb268a,GLM-5.1,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.36,4.0,4.5,4.5,4.5,4.0,4.5,4.5,minimax-m2-7-evaluator
a29880d8afbe450f94a25ddb311ada83,MiniMax-M2.7,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.07,5.0,5.5,5.0,5.0,5.0,5.0,5.0,minimax-m2-7-evaluator
37dc3af1d3784ce2b682795f2445fc73,DeepSeek-V3.2,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,minimax-m2-7-evaluator
a534195732384732bb7f921665c5f463,GPT-5.5,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.5,4.5,4.5,5.0,4.5,4.0,4.5,4.5,minimax-m2-7-evaluator
d280eb55c8134ec7b70d6e847e154159,DeepSeek-V4Pro,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.71,6.0,5.5,6.0,5.5,5.5,6.0,5.5,minimax-m2-7-evaluator
e1aa6ee41e694fb9abb0f72d34f88409,ClaudeOpus4.6,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,4.43,4.5,4.5,4.5,4.5,4.0,4.5,4.5,minimax-m2-7-evaluator
bcc309751d4c4fe38dc1c0d9670a386d,ClaudeOpus4.7,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,minimax-m2-7-evaluator
6ce44c0db8db46d8831b0c633b9e2df0,Gemini3.1Pro,Several languages are in danger of extinction,2026-04-27T05:13:20.653531+00:00,MiniMax-M2.7-Highspeed Evaluator,minimax/minimax-m2.7-highspeed,5.43,5.5,5.5,5.0,5.5,5.5,5.5,5.5,minimax-m2-7-evaluator
11b55b1fb6074f41bc4311a51bb36f0c,Student,Is image more powerful than the written word?,2026-04-27T05:13:44.535061+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.21,5.0,4.5,4.5,4.0,3.5,4.0,4.0,qwen3-5-397b-a17b-evaluator
0f4c97bf966841cca386d8f1b91d5547,ChatGPT-3,Is image more powerful than the written word?,2026-04-27T05:13:44.535061+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.29,5.5,5.5,5.5,5.5,4.5,5.0,5.5,qwen3-5-397b-a17b-evaluator
e7e4a565f71b4751acb99a2f5d403275,ChatGPT-4,Is image more powerful than the written word?,2026-04-27T05:13:44.535061+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.86,6.0,6.0,6.0,6.0,5.5,5.5,6.0,qwen3-5-397b-a17b-evaluator
ca3d4a8174504f7cbf796cfcb7c0dcf2,Qwen3.6Plus,Is image more powerful than the written word?,2026-04-27T05:13:44.535061+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,qwen3-5-397b-a17b-evaluator
1c123cdba0114f189f44463432bb8029,Kimi-K2.6,Is image more powerful than the written word?,2026-04-27T05:13:44.535061+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,qwen3-5-397b-a17b-evaluator
30c6f45a0e9847f9b0d055ae1de799e5,GLM-5.1,Is image more powerful than the written word?,2026-04-27T05:13:44.535061+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.29,5.5,5.5,5.5,5.5,4.5,5.0,5.5,qwen3-5-397b-a17b-evaluator
8a3412b3323d463488185a2909e75470,MiniMax-M2.7,Is image more powerful than the written word?,2026-04-27T05:13:44.535061+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.29,5.5,5.5,5.5,5.5,4.5,5.0,5.5,qwen3-5-397b-a17b-evaluator
f863addf0a5346569211e2b9be8743f6,DeepSeek-V3.2,Is image more powerful than the written word?,2026-04-27T05:13:44.535061+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.86,6.0,6.0,6.0,6.0,5.5,5.5,6.0,qwen3-5-397b-a17b-evaluator
8b414853130646f0b3f98b058e0125b8,GPT-5.5,Is image more powerful than the written word?,2026-04-27T05:13:44.535061+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.29,5.5,5.5,5.5,5.5,4.5,5.0,5.5,qwen3-5-397b-a17b-evaluator
16c9337829134ab2a5325fc541329f10,DeepSeek-V4Pro,Is image more powerful than the written word?,2026-04-27T05:13:44.535061+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,qwen3-5-397b-a17b-evaluator
95eda1d50fc2455089196fc53ff5b797,ClaudeOpus4.6,Is image more powerful than the written word?,2026-04-27T05:13:44.535061+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.86,6.0,6.0,6.0,6.0,5.5,5.5,6.0,qwen3-5-397b-a17b-evaluator
d19747ad6d4d42ea9cfcf23ae2d6a3de,ClaudeOpus4.7,Is image more powerful than the written word?,2026-04-27T05:13:44.535061+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.86,6.0,6.0,6.0,6.0,5.5,5.5,6.0,qwen3-5-397b-a17b-evaluator
952bfcf1f50444269b4741d98004b5fb,Gemini3.1Pro,Is image more powerful than the written word?,2026-04-27T05:13:44.535061+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,qwen3-5-397b-a17b-evaluator
b1f85e5fbe0842a8a3cf5016c456634b,Student,Locker checks,2026-04-27T05:14:04.715313+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,3.64,5.0,4.0,3.5,3.0,3.5,3.5,3.0,qwen3-5-397b-a17b-evaluator
4452ffe498704c16adf7da85dc43e1d8,ChatGPT-3,Locker checks,2026-04-27T05:14:04.715313+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.14,5.5,5.0,5.5,5.5,4.5,5.0,5.0,qwen3-5-397b-a17b-evaluator
4416bf2c9a27431ebdcb301e205abdd7,ChatGPT-4,Locker checks,2026-04-27T05:14:04.715313+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.71,6.0,5.5,6.0,6.0,5.5,5.5,5.5,qwen3-5-397b-a17b-evaluator
b489222a2a2a4d3b8c1462e45e083a47,Qwen3.6Plus,Locker checks,2026-04-27T05:14:04.715313+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,qwen3-5-397b-a17b-evaluator
ac9a46059af74a609ae08a409aef9706,Kimi-K2.6,Locker checks,2026-04-27T05:14:04.715313+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,qwen3-5-397b-a17b-evaluator
41eee29bbf04412bbe745701288218d3,GLM-5.1,Locker checks,2026-04-27T05:14:04.715313+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,qwen3-5-397b-a17b-evaluator
a2b6e7b6469447fba77e29eef8e13a80,MiniMax-M2.7,Locker checks,2026-04-27T05:14:04.715313+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,qwen3-5-397b-a17b-evaluator
ab43dc22bd2845bcbb635dda5fbe3ec4,DeepSeek-V3.2,Locker checks,2026-04-27T05:14:04.715313+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.79,6.0,5.5,6.0,6.0,5.5,5.5,6.0,qwen3-5-397b-a17b-evaluator
b3d362cf9ca5420da01a09a22bc488e0,GPT-5.5,Locker checks,2026-04-27T05:14:04.715313+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,qwen3-5-397b-a17b-evaluator
bf0bb48e1fdb49508570a8f385708470,DeepSeek-V4Pro,Locker checks,2026-04-27T05:14:04.715828+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,qwen3-5-397b-a17b-evaluator
9b9a765fdf1f49e7ab7a7402ea094d53,ClaudeOpus4.6,Locker checks,2026-04-27T05:14:04.715828+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.36,5.5,5.5,5.5,5.5,5.0,5.0,5.5,qwen3-5-397b-a17b-evaluator
154f41eb735047b69c1becd5efa56e14,ClaudeOpus4.7,Locker checks,2026-04-27T05:14:04.715828+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,qwen3-5-397b-a17b-evaluator
4f819914232d42909b52df0284c30395,Gemini3.1Pro,Locker checks,2026-04-27T05:14:04.715828+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.79,6.0,5.5,6.0,6.0,5.5,5.5,6.0,qwen3-5-397b-a17b-evaluator
8febf43e575e44e1b812de5994bfa4ce,Student,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.0,5.0,4.5,4.0,3.5,3.5,4.0,3.5,qwen3-5-397b-a17b-evaluator
d12c9f68f4c0423fade9f13d87249c67,ChatGPT-3,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.29,5.5,5.5,5.5,5.5,4.5,5.0,5.5,qwen3-5-397b-a17b-evaluator
1b6552e66b404987a856388ecbc2f6fb,ChatGPT-4,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,qwen3-5-397b-a17b-evaluator
fd70c40735a44a619dab20e16ceef7f5,Qwen3.6Plus,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,qwen3-5-397b-a17b-evaluator
1d333c2a74ef43cfaf78f17515a7fb14,Kimi-K2.6,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,qwen3-5-397b-a17b-evaluator
965c43c987f949478bd8921a99e08630,GLM-5.1,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,qwen3-5-397b-a17b-evaluator
fdccecea57cf465f84c19f126ddcb4d5,MiniMax-M2.7,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,qwen3-5-397b-a17b-evaluator
aa137022934f42c594a20e3b180b80b9,DeepSeek-V3.2,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,qwen3-5-397b-a17b-evaluator
4574f6cc6aa24640942541897f5b1023,GPT-5.5,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0,qwen3-5-397b-a17b-evaluator
